date,day_of_week,workout_type,exercise_raw,exercise_standard,weight_raw,weight_lbs,reps,set_number,volume,has_extender,machine_position,is_synthetic,notes
2025-02-17,Monday,Upper 1,Bench press,Bench Press,142.5,142.5,14.0,2,1995.0,False,,False,
2025-02-17,Monday,Upper 1,Legend Shoulder,Legend Shoulder Press,230,230.0,10.0,1,2300.0,False,,False,
2025-02-17,Monday,Upper 1,Dip machine,Dip Machine,232.5,232.5,12.0,1,2790.0,False,,False,
2025-02-17,Monday,Upper 1,Dip machine,Dip Machine,230,230.0,15.0,2,3450.0,False,,False,
2025-02-17,Monday,Upper 1,JM press,JM Press,22.5,22.5,20.0,1,450.0,False,,False,
2025-02-17,Monday,Upper 1,WG pulldown,Wide Grip Pulldown,215,215.0,6.0,1,1290.0,False,,False,
2025-02-17,Monday,Upper 1,WG pulldown,Wide Grip Pulldown,185,185.0,12.0,2,2220.0,False,,False,
2025-02-17,Monday,Upper 1,Avenger row,Avenger Row,310,310.0,4.0,1,1240.0,False,,False,
2025-02-17,Monday,Upper 1,Avenger row,Avenger Row,242.5,242.5,7.0,2,1697.5,False,,False,
2025-02-17,Monday,Upper 1,SM Upright row,Smith Machine Upright Row,25,25.0,12.0,1,300.0,False,,False,
2025-02-17,Monday,Upper 1,SM Upright row,Smith Machine Upright Row,20,20.0,17.0,2,340.0,False,,False,
2025-02-17,Monday,Upper 1,Shrugs,Shrug,292.5,292.5,5.0,1,1462.5,False,,False,
2025-02-19,Wednesday,Lower 2,EZ Curls,EZ Bar Curl,137.5,137.5,7.0,1,962.5,False,,False,
2025-02-19,Wednesday,Lower 2,EZ Curls,EZ Bar Curl,32.5,32.5,14.0,2,455.0,False,,False,
2025-02-19,Wednesday,Lower 2,Hammers,Hammer Curl,50,50.0,8.0,1,400.0,False,,False,
2025-02-19,Wednesday,Lower 2,Cybex Leg press,Cybex Leg Press,857.5,857.5,7.0,1,6002.5,False,,False,
2025-02-19,Wednesday,Lower 2,Pendulum leg curl,Pendulum Leg Curl,292.5,292.5,5.0,1,1462.5,False,,False,
2025-02-19,Wednesday,Lower 2,Pendulum leg curl,Pendulum Leg Curl,227.5,227.5,10.0,2,2275.0,False,,False,
2025-02-21,Friday,Upper,HI Smith,High Incline Smith,1,1.0,8.0,1,8.0,False,,False,
2025-02-21,Friday,Upper,HI Smith,High Incline Smith,132.5,132.5,13.0,2,1722.5,False,,False,
2025-02-21,Friday,Upper,DB BP,Dumbbell Bench Press,100,100.0,8.0,1,800.0,False,,False,
2025-02-21,Friday,Upper,DB BP,Dumbbell Bench Press,85,85.0,16.0,2,1360.0,False,,False,
2025-02-21,Friday,Upper,+SM CG,Smith Machine Close Grip Bench Press (Paused),227.5,227.5,3.0,1,682.5,False,,False,paused
2025-02-21,Friday,Upper,+SM CG,Smith Machine Close Grip Bench Press (Paused),162.5,162.5,7.0,2,1137.5,False,,False,paused
2025-02-21,Friday,Upper,HS Pulldown,Hammer Strength Pulldown,115,115.0,10.0,1,1150.0,False,,False,
2025-02-21,Friday,Upper,HS Pulldown,Hammer Strength Pulldown,120,120.0,7.0,2,840.0,False,,False,
2025-02-21,Friday,Upper,Magnum pulldown,Magnum Pulldown,200,200.0,8.0,1,1600.0,False,,False,
2025-02-21,Friday,Upper,Magnum pulldown,Magnum Pulldown,185,185.0,10.0,2,1850.0,False,,False,
2025-02-21,Friday,Upper,Tbar,T-Bar Row,317.5,317.5,4.0,1,1270.0,False,,False,
2025-02-21,Friday,Upper,Tbar,T-Bar Row,292.5,292.5,8.0,2,2340.0,False,,False,
2025-02-22,Saturday,Lower 1,Preacher,Preacher Curl,40,40.0,5.0,1,200.0,False,,False,
2025-02-22,Saturday,Lower 1,Preacher,Preacher Curl,35,35.0,11.0,2,385.0,False,,False,
2025-02-22,Saturday,Lower 1,Preacher,Preacher Curl,30,30.0,15.0,3,450.0,False,,False,
2025-02-22,Saturday,Lower 1,HB squat,High Bar Squat,312.5,312.5,5.0,1,1562.5,False,,False,
2025-02-22,Saturday,Lower 1,Preacher hammer,Preacher Hammer Curl,35,35.0,13.0,1,455.0,False,,False,
2025-02-22,Saturday,Lower 1,Preacher hammer,Preacher Hammer Curl,37.5,37.5,11.0,2,412.5,False,,False,
2025-02-22,Saturday,Lower 1,+RDLs,Romanian Deadlift (Paused),415,415.0,5.0,1,2075.0,False,,False,paused
2025-02-22,Saturday,Lower 1,+RDLs,Romanian Deadlift (Paused),405,405.0,3.0,2,1215.0,False,,False,paused
2025-02-24,Monday,Upper 2,+Strive chest press,Strive Chest Press (Paused),330,330.0,3.0,1,990.0,False,,False,paused
2025-02-24,Monday,Upper 2,+Strive chest press,Strive Chest Press (Paused),277.5,277.5,9.5,2,2636.25,False,,False,paused
2025-02-24,Monday,Upper 2,DB OHP,Dumbbell Overhead Press,85,85.0,9.0,1,765.0,False,,False,
2025-02-24,Monday,Upper 2,DB OHP,Dumbbell Overhead Press,70,70.0,15.0,2,1050.0,False,,False,
2025-02-24,Monday,Upper 2,+Dips,Dip (Paused),137.5,137.5,5.0,1,687.5,False,,False,paused
2025-02-24,Monday,Upper 2,Nat pulldown,Nautilus Pulldown,315,315.0,11.0,1,3465.0,False,,False,
2025-02-24,Monday,Upper 2,Pull ups,Pull-up,BW,185.0,8.0,1,1480.0,False,,False,bodyweight
2025-02-24,Monday,Upper 2,HS Low row,Hammer Strength Low Row,382.5,382.5,5.0,1,1912.5,False,,False,
2025-02-24,Monday,Upper 2,HS Low row,Hammer Strength Low Row,292.5,292.5,15.0,2,4387.5,False,,False,
2025-02-26,Wednesday,Lower 2,EZ bar curls,EZ Bar Curl,140,140.0,5.0,1,700.0,False,,False,
2025-02-26,Wednesday,Lower 2,EZ bar curls,EZ Bar Curl,135,135.0,3.0,2,405.0,False,,False,
2024-01-01,Monday,Weakness day,Deadlifts,Deadlift,505,505.0,2.0,1,1010.0,False,,False,
2024-01-01,Monday,Weakness day,Deadlifts,Deadlift,505,505.0,2.0,2,1010.0,False,,False,
2024-01-01,Monday,Weakness day,Cybex lateral raise,Cybex Lateral Raise,160,160.0,6.0,1,960.0,False,,False,
2024-01-01,Monday,Weakness day,Cybex lateral raise,Cybex Lateral Raise,160,160.0,6.0,2,960.0,False,,False,
2024-01-01,Monday,Weakness day,Cybex lateral raise,Cybex Lateral Raise,150,150.0,7.0,3,1050.0,False,,False,
2024-01-01,Monday,Weakness day,Rear delt fly,Rear Delt Fly,FS,,9.0,1,,False,,False,
2024-01-02,Tuesday,Upper,Incline SM CG BP,Smith Machine Incline Close Grip Bench Press,2,2.0,5.0,1,10.0,False,,False,
2024-01-02,Tuesday,Upper,Incline SM CG BP,Smith Machine Incline Close Grip Bench Press,2,2.0,5.0,2,10.0,False,,False,
2024-01-02,Tuesday,Upper,SWG Pull ups,Supinated Wide Grip Pull-up,BW+25,210.0,5.0,1,1050.0,False,,False,bodyweight
2024-01-02,Tuesday,Upper,SWG Pull ups,Supinated Wide Grip Pull-up,BW+10,195.0,7.0,2,1365.0,False,,False,bodyweight
2024-01-02,Tuesday,Upper,+Panatta chest press,Panatta Chest Press (Paused),297.5,297.5,8.0,1,2380.0,False,,False,paused
2024-01-02,Tuesday,Upper,+Panatta chest press,Panatta Chest Press (Paused),297.5,297.5,8.0,2,2380.0,False,,False,paused
2024-01-02,Tuesday,Upper,+Panatta chest press,Panatta Chest Press (Paused),292.5,292.5,8.0,3,2340.0,False,,False,paused
2024-01-02,Tuesday,Upper,Cybex trcp pushdown,Cybex Tricep Pushdown,160,160.0,10.0,1,1600.0,False,,False,
2024-01-02,Tuesday,Upper,Cybex trcp pushdown,Cybex Tricep Pushdown,150,150.0,9.0,2,1350.0,False,,False,
2024-01-02,Tuesday,Upper,Cybex preacher curls,Cybex Preacher Curl,60,60.0,7.0,1,420.0,False,,False,
2024-01-02,Tuesday,Upper,Hammer curls,Hammer Curl,50,50.0,8.0,1,400.0,False,,False,
2024-01-02,Tuesday,Upper,Hammer curls,Hammer Curl,50,50.0,8.0,2,400.0,False,,False,
2024-01-04,Thursday,Legs,Cybex hack,Cybex Hack Squat,387.5,387.5,7.0,1,2712.5,False,,False,
2024-01-04,Thursday,Legs,Cybex hack,Cybex Hack Squat,3,3.0,,2,,False,,False,
2024-01-04,Thursday,Legs,BB rows,Barbell Row,240,240.0,6.0,1,1440.0,False,,False,
2024-01-04,Thursday,Legs,Calf raises,Calf Raise,FS,,8.0,1,,False,,False,
2024-01-04,Thursday,Legs,Calf raises,Calf Raise,FS,,8.0,2,,False,,False,
2024-01-04,Thursday,Legs,Calf raises,Calf Raise,FS,,8.0,3,,False,,False,
2024-01-04,Thursday,Legs,+Seated leg curls,Seated Leg Curl (Paused),FS,,8.0,1,,False,,False,paused
2024-01-04,Thursday,Legs,+Seated leg curls,Seated Leg Curl (Paused),FS,,8.0,2,,False,,False,paused
2024-01-05,Friday,Bro day,AD press,Atlantis Deltoid Press,70,70.0,4.5,1,315.0,False,,False,
2024-01-05,Friday,Bro day,BB curls,Barbell Curl,40,40.0,5.0,1,200.0,False,,False,
2024-01-05,Friday,Bro day,BB curls,Barbell Curl,35,35.0,8.0,2,280.0,False,,False,
2024-01-05,Friday,Bro day,DB Skull crushers,Dumbbell Skull Crusher,55,55.0,4.0,1,220.0,False,,False,
2024-01-05,Friday,Bro day,DB Skull crushers,Dumbbell Skull Crusher,50,50.0,6.0,2,300.0,False,,False,
2024-01-07,Sunday,Upper,Dips,Dip,BW+120,305.0,5.0,1,1525.0,False,,False,bodyweight
2024-01-07,Sunday,Upper,Dips,Dip,BW+115,300.0,3.0,2,900.0,False,,False,bodyweight
2024-01-07,Sunday,Upper,Nebula row,Nebula Row,142.5,142.5,5.0,1,712.5,False,,False,
2024-01-07,Sunday,Upper,Nebula row,Nebula Row,137.5,137.5,6.0,2,825.0,False,,False,
2024-01-07,Sunday,Upper,HS incline chest press,Hammer Strength Incline Chest Press,227.5,227.5,9.0,1,2047.5,False,,False,
2024-01-07,Sunday,Upper,HS incline chest press,Hammer Strength Incline Chest Press,227.5,227.5,9.0,2,2047.5,False,,False,
2024-01-07,Sunday,Upper,HS incline chest press,Hammer Strength Incline Chest Press,222.5,222.5,10.0,3,2225.0,False,,False,
2024-01-07,Sunday,Upper,Natilus pulldown,Nautilus Pulldown,332.5,332.5,7.0,1,2327.5,False,,False,
2024-01-07,Sunday,Upper,Natilus pulldown,Nautilus Pulldown,327.5,327.5,6.0,2,1965.0,False,,False,
2024-01-08,Monday,Weakness day,Deadlifts,Deadlift,505,505.0,4.0,1,2020.0,False,,False,
2024-01-08,Monday,Weakness day,Cybex lateral raise,Cybex Lateral Raise,165,165.0,6.0,1,990.0,False,,False,
2024-01-08,Monday,Weakness day,Rear delt fly,Rear Delt Fly,FS,,10.0,1,,False,,False,
2024-01-10,Wednesday,Upper,+SM incline CG BP,Smith Machine Incline Close Grip Bench Press (Paused),227.5,227.5,7.0,1,1592.5,False,,False,paused
2024-01-10,Wednesday,Upper,SWG Pull ups,Supinated Wide Grip Pull-up,BW+25,210.0,6.0,1,1260.0,False,,False,bodyweight
2024-01-10,Wednesday,Upper,Panatta Chest press,Panatta Chest Press,297.5,297.5,9.0,1,2677.5,False,,False,
2024-01-10,Wednesday,Upper,Panatta Chest press,Panatta Chest Press,292.5,292.5,8.0,2,2340.0,False,,False,
2024-01-10,Wednesday,Upper,HS low row,Hammer Strength Low Row,322.5,322.5,6.0,1,1935.0,False,,False,
2024-01-10,Wednesday,Upper,HS low row,Hammer Strength Low Row,322.5,322.5,6.0,2,1935.0,False,,False,
2024-01-10,Wednesday,Upper,Cybex pushdown,Cybex Tricep Pushdown,160,160.0,11.0,1,1760.0,False,,False,
2024-01-10,Wednesday,Upper,Cybex preacher,Cybex Preacher Curl,65,65.0,6.0,1,390.0,False,,False,
2024-01-11,Thursday,Bro day,AD press,Atlantis Deltoid Press,70,70.0,4.0,1,280.0,False,,False,
2024-01-11,Thursday,Bro day,AD press,Atlantis Deltoid Press,+62.5,62.5,5.0,2,312.5,False,,False,
2024-01-11,Thursday,Bro day,EZ bar curls,EZ Bar Curl,40,40.0,6.0,1,240.0,False,,False,
2024-01-11,Thursday,Bro day,EZ bar curls,EZ Bar Curl,35,35.0,7.0,2,245.0,False,,False,
2024-01-11,Thursday,Bro day,Skull crushers,Skull Crusher,55,55.0,5.0,1,275.0,False,,False,
2024-01-11,Thursday,Bro day,Skull crushers,Skull Crusher,50,50.0,7.0,2,350.0,False,,False,
2024-01-11,Thursday,Bro day,Upright row,Upright Row,140,140.0,9.0,1,1260.0,False,,False,
2024-01-11,Thursday,Bro day,Natilus pushdown,Nautilus Tricep Pushdown,75,75.0,10.0,1,750.0,False,,False,
2024-01-13,Saturday,Upper,Dips,Dip,BW+135,320.0,2.0,1,640.0,False,,False,bodyweight
2024-01-13,Saturday,Upper,Dips,Dip,BW+115,300.0,4.0,2,1200.0,False,,False,bodyweight
2024-01-13,Saturday,Upper,Nebula row,Nebula Row,142.5,142.5,6.0,1,855.0,False,,False,
2024-01-13,Saturday,Upper,Nebula row,Nebula Row,137.5,137.5,7.0,2,962.5,False,,False,
2024-01-13,Saturday,Upper,+HS incline chest press,Hammer Strength Incline Chest Press (Paused),227.5,227.5,10.0,1,2275.0,False,,False,paused
2024-01-13,Saturday,Upper,+HS incline chest press,Hammer Strength Incline Chest Press (Paused),222.5,222.5,7.0,2,1557.5,False,,False,paused
2024-01-13,Saturday,Upper,Natilus pulldown,Nautilus Pulldown,382.5,382.5,4.0,1,1530.0,False,,False,
2024-01-13,Saturday,Upper,Natilus pulldown,Nautilus Pulldown,327.5,327.5,6.0,2,1965.0,False,,False,
2024-01-13,Saturday,Upper,Bayesian curls,Bayesian Curl,110,110.0,7.0,1,770.0,False,,False,
2024-01-13,Saturday,Upper,Bayesian curls,Bayesian Curl,100,100.0,8.0,2,800.0,False,,False,
2024-01-13,Saturday,Upper,Bayesian curls,Bayesian Curl,100,100.0,8.0,3,800.0,False,,False,
2024-01-13,Saturday,Upper,OVH ext machine,Overhead Extension Machine,220,220.0,7.0,1,1540.0,False,,False,
2024-01-13,Saturday,Upper,OVH ext machine,Overhead Extension Machine,205,205.0,8.0,2,1640.0,False,,False,
2024-01-14,Sunday,Fun day,Deadlifts,Deadlift,515,515.0,2.0,1,1030.0,False,,False,
2024-01-14,Sunday,Fun day,Deadlifts,Deadlift,230,230.0,12.0,2,2760.0,False,,False,
2024-01-14,Sunday,Fun day,Deadlifts,Deadlift,,,,3,,False,,False,
2024-01-14,Sunday,Fun day,Deadlifts,Deadlift,225,225.0,12.0,4,2700.0,False,,False,
2024-01-14,Sunday,Fun day,Rear delt fly,Rear Delt Fly,FS,,11.0,1,,False,,False,
2024-01-16,Tuesday,Upper,+Incline SM incline press,Smith Machine Incline Press (Paused),230,230.0,5.0,1,1150.0,False,,False,paused
2024-01-16,Tuesday,Upper,+Incline SM incline press,Smith Machine Incline Press (Paused),230,230.0,5.0,2,1150.0,False,,False,paused
2024-01-16,Tuesday,Upper,SWG Pull ups,Supinated Wide Grip Pull-up,BW+25,210.0,5.0,1,1050.0,False,,False,bodyweight
2024-01-16,Tuesday,Upper,SWG Pull ups,Supinated Wide Grip Pull-up,BW+10,195.0,5.0,2,975.0,False,,False,bodyweight
2024-01-16,Tuesday,Upper,Panatta Chest press,Panatta Chest Press,302.5,302.5,8.0,1,2420.0,False,,False,
2024-01-16,Tuesday,Upper,Panatta Chest press,Panatta Chest Press,292.5,292.5,9.0,2,2632.5,False,,False,
2024-01-16,Tuesday,Upper,Natilus row,Nautilus Row,302.5,302.5,6.0,1,1815.0,False,,False,
2024-01-16,Tuesday,Upper,Cybex pushdown,Cybex Tricep Pushdown,165,165.0,8.0,1,1320.0,False,,False,
2024-01-16,Tuesday,Upper,Cybex pushdown,Cybex Tricep Pushdown,160,160.0,8.0,2,1280.0,False,,False,
2024-01-16,Tuesday,Upper,Cybex preacher,Cybex Preacher Curl,65,65.0,7.0,1,455.0,False,,False,
2024-01-16,Tuesday,Upper,DB hammer curls,Dumbbell Hammer Curl,50,50.0,10.0,1,500.0,False,,False,
2024-01-16,Tuesday,Upper,DB hammer curls,Dumbbell Hammer Curl,40,40.0,12.0,2,480.0,False,,False,
2024-01-17,Wednesday,Legs,Cybex hack,Cybex Hack Squat,392.5,392.5,7.0,1,2747.5,False,,False,
2024-01-17,Wednesday,Legs,BB rows,Barbell Row,245,245.0,6.0,1,1470.0,False,,False,
2024-01-19,Friday,Bro day,AD press,Atlantis Deltoid Press,70,70.0,3.0,1,210.0,False,,False,
2024-01-19,Friday,Bro day,AD press,Atlantis Deltoid Press,60,60.0,6.0,2,360.0,False,,False,
2024-01-19,Friday,Bro day,AD press,Atlantis Deltoid Press,55,55.0,6.0,3,330.0,False,,False,
2024-01-19,Friday,Bro day,BB curls,Barbell Curl,45,45.0,4.0,1,180.0,False,,False,
2024-01-19,Friday,Bro day,BB curls,Barbell Curl,40,40.0,4.0,2,160.0,False,,False,
2024-01-19,Friday,Bro day,BB curls,Barbell Curl,35,35.0,6.0,3,210.0,False,,False,
2024-01-19,Friday,Bro day,Skull crushers,Skull Crusher,55,55.0,4.0,1,220.0,False,,False,
2024-01-19,Friday,Bro day,Skull crushers,Skull Crusher,50,50.0,6.0,2,300.0,False,,False,
2024-01-19,Friday,Bro day,Upright rows,Upright Row,50,50.0,9.0,1,450.0,False,,False,
2024-01-19,Friday,Bro day,Upright rows,Upright Row,45,45.0,10.0,2,450.0,False,,False,
2024-01-19,Friday,Bro day,Cybex preacher,Cybex Preacher Curl,60,60.0,10.0,1,600.0,False,,False,
2024-01-20,Saturday,Upper,Dips,Dip,BW+135,320.0,3.0,1,960.0,False,,False,bodyweight
2024-01-20,Saturday,Upper,Dips,Dip,BW+115,300.0,5.0,2,1500.0,False,,False,bodyweight
2024-01-20,Saturday,Upper,Nebula row,Nebula Row,132.5,132.5,,1,,False,,False,
2024-01-20,Saturday,Upper,+HS Incline chest press,Hammer Strength Incline Chest Press (Paused),232.5,232.5,9.0,1,2092.5,False,,False,paused
2024-01-20,Saturday,Upper,+HS Incline chest press,Hammer Strength Incline Chest Press (Paused),227.5,227.5,7.0,2,1592.5,False,,False,paused
2024-01-20,Saturday,Upper,+HS Incline chest press,Hammer Strength Incline Chest Press (Paused),222.5,222.5,7.0,3,1557.5,False,,False,paused
2024-01-20,Saturday,Upper,Natilus pulldown,Nautilus Pulldown,382.5,382.5,5.0,1,1912.5,False,,False,
2024-01-20,Saturday,Upper,Natilus pulldown,Nautilus Pulldown,327.5,327.5,6.0,2,1965.0,False,,False,
2024-01-20,Saturday,Upper,Bayesian Curls,Bayesian Curl,110,110.0,8.0,1,880.0,False,,False,
2024-01-20,Saturday,Upper,Bayesian Curls,Bayesian Curl,100,100.0,10.0,2,1000.0,False,,False,
2024-01-20,Saturday,Upper,Trcp OVH ext,Tricep Overhead Extension,220,220.0,8.0,1,1760.0,False,,False,
2024-01-20,Saturday,Upper,Trcp OVH ext,Tricep Overhead Extension,205,205.0,10.0,2,2050.0,False,,False,
2024-01-22,Monday,Upper,+SM incline press,Smith Machine Incline Press (Paused),230,230.0,6.0,1,1380.0,False,,False,paused
2024-01-22,Monday,Upper,SWG Pull ups,Supinated Wide Grip Pull-up,27.5,27.5,5.0,1,137.5,False,,False,
2024-01-22,Monday,Upper,SWG Pull ups,Supinated Wide Grip Pull-up,27.5,27.5,5.0,2,137.5,False,,False,
2024-01-22,Monday,Upper,+Panatta chest press,Panatta Chest Press (Paused),302.5,302.5,9.0,1,2722.5,False,,False,paused
2024-01-22,Monday,Upper,HS low row,Hammer Strength Low Row,382.5,382.5,4.0,1,1530.0,False,,False,
2024-01-22,Monday,Upper,HS low row,Hammer Strength Low Row,327.5,327.5,6.0,2,1965.0,False,,False,
2024-01-22,Monday,Upper,Cybex pushdown,Cybex Tricep Pushdown,165,165.0,8.0,1,1320.0,False,,False,
2024-01-22,Monday,Upper,Cybex pushdown,Cybex Tricep Pushdown,160,160.0,7.0,2,1120.0,False,,False,
2024-01-22,Monday,Upper,Cybex pushdown,Cybex Tricep Pushdown,150,150.0,8.0,3,1200.0,False,,False,
2024-01-22,Monday,Upper,Cybex preacher,Cybex Preacher Curl,70,70.0,5.0,1,350.0,False,,False,
2024-01-22,Monday,Upper,Cybex preacher,Cybex Preacher Curl,60,60.0,5.0,2,300.0,False,,False,
2024-01-23,Tuesday,Bro day,AD Press,Atlantis Deltoid Press,137.5,137.5,5.0,1,687.5,False,,False,
2024-01-23,Tuesday,Bro day,AD Press,Atlantis Deltoid Press,1,1.0,8.0,2,8.0,False,,False,
2024-01-23,Tuesday,Bro day,EZ bar curls,EZ Bar Curl,135,135.0,4.0,1,540.0,False,,False,
2024-01-23,Tuesday,Bro day,EZ bar curls,EZ Bar Curl,40,40.0,5.0,2,200.0,False,,False,
2024-01-23,Tuesday,Bro day,EZ bar curls,EZ Bar Curl,35,35.0,7.0,3,245.0,False,,False,
2024-01-23,Tuesday,Bro day,Upright row,Upright Row,140,140.0,10.0,1,1400.0,False,,False,
2024-01-23,Tuesday,Bro day,Upright row,Upright Row,135,135.0,11.0,2,1485.0,False,,False,
2024-01-23,Tuesday,Bro day,Natilus pushdown,Nautilus Tricep Pushdown,80,80.0,12.0,1,960.0,False,,False,
2024-01-23,Tuesday,Bro day,Natilus pushdown,Nautilus Tricep Pushdown,82.5,82.5,10.0,2,825.0,False,,False,
2024-01-23,Tuesday,Bro day,Cybex preacher,Cybex Preacher Curl,60,60.0,11.0,1,660.0,False,,False,
2024-01-25,Thursday,Upper,Dips,Dip,BW+135,320.0,4.0,1,1280.0,False,,False,bodyweight
2024-01-25,Thursday,Upper,Dips,Dip,BW+115,300.0,4.0,2,1200.0,False,,False,bodyweight
2024-01-25,Thursday,Upper,+HS Incline chest press,Hammer Strength Incline Chest Press (Paused),237.5,237.5,8.0,1,1900.0,False,,False,paused
2024-01-25,Thursday,Upper,+HS Incline chest press,Hammer Strength Incline Chest Press (Paused),232.5,232.5,7.0,2,1627.5,False,,False,paused
2024-01-25,Thursday,Upper,+HS Incline chest press,Hammer Strength Incline Chest Press (Paused),227.5,227.5,6.0,3,1365.0,False,,False,paused
2024-01-25,Thursday,Upper,Natilus pulldown,Nautilus Pulldown,382.5,382.5,6.0,1,2295.0,False,,False,
2024-01-25,Thursday,Upper,Natilus pulldown,Nautilus Pulldown,327.5,327.5,7.0,2,2292.5,False,,False,
2024-01-25,Thursday,Upper,Paramount OVH ext,Paramount Overhead Extension,220,220.0,9.0,1,1980.0,False,,False,
2024-01-25,Thursday,Upper,Paramount OVH ext,Paramount Overhead Extension,205,205.0,7.0,2,1435.0,False,,False,
2024-01-25,Thursday,Upper,Paramount OVH ext,Paramount Overhead Extension,190,190.0,8.0,3,1520.0,False,,False,
2024-01-25,Thursday,Upper,Bayesian curls,Bayesian Curl,110,110.0,10.0,1,1100.0,False,,False,
2024-01-26,Friday,Fun day,DL,Deadlift,515,515.0,2.0,1,1030.0,False,,False,
2024-01-26,Friday,Fun day,DL,Deadlift,515,515.0,2.0,2,1030.0,False,,False,
2024-01-28,Sunday,Upper,+SM incline chest press,Smith Machine Incline Press (Paused),230,230.0,5.0,1,1150.0,False,,False,paused
2024-01-28,Sunday,Upper,+SM incline chest press,Smith Machine Incline Press (Paused),225,225.0,5.0,2,1125.0,False,,False,paused
2024-01-28,Sunday,Upper,SWG Pull ups,Supinated Wide Grip Pull-up,BW+30,215.0,5.0,1,1075.0,False,,False,bodyweight
2024-01-28,Sunday,Upper,SWG Pull ups,Supinated Wide Grip Pull-up,BW+30,215.0,5.0,2,1075.0,False,,False,bodyweight
2024-01-28,Sunday,Upper,+Panatta chest press,Panatta Chest Press (Paused),307.5,307.5,8.0,1,2460.0,False,,False,paused
2024-01-28,Sunday,Upper,+Panatta chest press,Panatta Chest Press (Paused),302.5,302.5,9.0,2,2722.5,False,,False,paused
2024-01-28,Sunday,Upper,+Panatta chest press,Panatta Chest Press (Paused),297.5,297.5,9.0,3,2677.5,False,,False,paused
2024-01-28,Sunday,Upper,Natilus row,Nautilus Row,305,305.0,6.0,1,1830.0,False,,False,
2024-01-28,Sunday,Upper,Cybex pushdown,Cybex Tricep Pushdown,140,140.0,13.0,1,1820.0,False,,False,
2024-01-28,Sunday,Upper,Cybex preacher,Cybex Preacher Curl,70,70.0,6.0,1,420.0,False,,False,
2024-01-28,Sunday,Upper,Cybex preacher,Cybex Preacher Curl,60,60.0,8.0,2,480.0,False,,False,
2024-01-29,Monday,Legs,Cybex hack,Cybex Hack Squat,397.5,397.5,3.0,1,1192.5,False,,False,
2024-01-29,Monday,Legs,Cybex hack,Cybex Hack Squat,382.5,382.5,5.0,2,1912.5,False,,False,
2024-01-29,Monday,Legs,BB rows,Barbell Row,250,250.0,6.0,1,1500.0,False,,False,
2024-01-29,Monday,Legs,BB rows,Barbell Row,250,250.0,6.0,2,1500.0,False,,False,
2024-01-29,Monday,Legs,Atlantis abductor,Atlantis Abductor,225,225.0,12.0,1,2700.0,False,,False,
2024-01-29,Monday,Legs,Atlantis abductor,Atlantis Abductor,235,235.0,8.0,2,1880.0,False,,False,
2024-01-29,Monday,Legs,Seated Leg curls,Seated Leg Curl,FS,,8.0,1,,False,,False,
2024-01-29,Monday,Legs,Leg extensions,Leg Extension,FS,,10.0,1,,False,,False,
2025-01-02,Thursday,Upper 3,+Strive chest press,Strive Chest Press (Paused),322.5,322.5,4.0,1,1290.0,False,,False,paused
2025-01-02,Thursday,Upper 3,+Strive chest press,Strive Chest Press (Paused),267.5,267.5,10.0,2,2675.0,False,,False,paused
2025-01-02,Thursday,Upper 3,DB OHP,Dumbbell Overhead Press,90,90.0,5.0,1,450.0,False,,False,
2025-01-02,Thursday,Upper 3,DB OHP,Dumbbell Overhead Press,75,75.0,12.0,2,900.0,False,,False,
2025-01-02,Thursday,Upper 3,Dips mchin,Dip Machine,147.5,147.5,15.0,1,2212.5,False,,False,
2025-01-02,Thursday,Upper 3,Dips mchin,Dip Machine,202.5,202.5,13.0,2,2632.5,False,,False,
2025-01-02,Thursday,Upper 3,Nat pulldown,Nautilus Pulldown,410,410.0,3.0,1,1230.0,False,,False,
